col_start_dt,col_end_dt,subscriberid,simserial,deviceid,col_ward,col_sample_type,col_sw_type,col_sw_trigger,col_sw_trigger_nr,col_fb_loc,col_id,col_id_val,col_ms_psid,col_ms_in,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_sw,col_sw_flow,col_sw_lining,col_sw_lining_other,col_ms,col_ms_water_level,col_ms_water_flow,col_ms_size,col_ms_lining,col_ms_lining_oth,col_surfw,col_surfw_flow,col_dw,col_dw_interm,col_dw_type,col_dw_type_other,col_close,col_notes,col_enum,col_photo,__version__,_id,_uuid,_submission_time,_index
2019-08-08T09:39:34.321+05:30,2019-08-08T13:51:34.033+05:30,NA,NA,352155090281144,55,12,NA,NA,NA,NA,MO1087,MO1087,4,2019-08-08T09:40:00.000+05:30,NA,22.5635884 88.3773059 -56.20000076293945 5.0,22.5635884,88.3773059,-56.2000007629394,5,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biplab Jash,0,v5MsRynbZdYEnCwnAJAotS,3799,841d729e-acd5-44b8-bbeb-b2153b1f9f15,2019-08-08T08:22:49,147
2019-08-08T10:08:42.237+05:30,2019-08-08T13:51:39.891+05:30,NA,NA,352155090281144,65,12,NA,NA,NA,NA,MO1088,MO1088,8,2019-08-08T10:09:00.000+05:30,NA,22.5361995 88.3745445 -32.900001525878906 4.5,22.5361995,88.3745445,-32.9000015258789,4.5,3,1,NA,NA,NA,NA,NA,NA,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buddhadeb Samaddar,0,v5MsRynbZdYEnCwnAJAotS,3800,508f3597-3f24-4d7d-b143-f2bad28298a5,2019-08-08T08:22:51,148
2019-08-08T12:19:17.985+05:30,2019-08-08T13:51:45.301+05:30,NA,NA,352155090281144,57,12,NA,NA,NA,NA,MO1089,MO1089,3,2019-08-08T12:21:00.000+05:30,NA,22.5564173 88.39203 -25.600000381469727 5.0,22.5564173,88.39203,-25.6000003814697,5,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,Dog inside the Pumping Station,Somnath sarkar,0,v5MsRynbZdYEnCwnAJAotS,3801,51dc7fc7-b0c3-41f7-9abf-cd267349acd6,2019-08-08T08:22:52,149
2019-08-08T12:34:06.294+05:30,2019-08-08T13:51:51.119+05:30,NA,NA,352155090281144,57,12,NA,NA,NA,NA,MO1090,MO1090,7,2019-08-08T12:35:00.000+05:30,NA,22.5579938 88.3896168 -57.900001525878906 5.0,22.5579938,88.3896168,-57.9000015258789,5,2,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Suvankar Mandal,0,v5MsRynbZdYEnCwnAJAotS,3802,c6aa3332-c697-4edf-999f-465e834c071a,2019-08-08T08:22:54,150
2019-08-08T12:45:15.176+05:30,2019-08-08T13:52:43.868+05:30,NA,NA,352155090281144,57,99,NA,NA,NA,NA,FB1023,FB1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somnath sarkar,NA,v5MsRynbZdYEnCwnAJAotS,3803,91d35e01-2594-4daa-9785-b53ed9a4596a,2019-08-08T08:22:55,151
2019-08-19T11:52:11.892+05:30,2019-08-19T12:48:00.401+05:30,NA,NA,352155090281144,57,11,1,NA,NA,NA,UF1001,UF1003,NA,NA,2019-08-19T11:52:00.000+05:30,22.5564528 88.392092 -48.099998474121094 5.0,22.5564528,88.392092,-48.099998474121,5,2,1,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by suvankar Mandal,Debabrata Maity,0,vE4SKU9CYkRLMcog6XWGph,3925,e5aa4591-67c8-4eb3-98e1-e54a0bfee482,2019-08-19T07:18:09,152
2019-08-20T11:28:54.853+05:30,2019-08-20T16:07:53.478+05:30,NA,NA,352155090281144,58,11,4,0,NA,NA,PL1019,PL1019,NA,NA,2019-08-20T11:29:00.000+05:30,22.5535414 88.3987593 -37.900001525878906 5.0,22.5535414,88.3987593,-37.9000015258789,5,2,0,1,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HH Id 1057, Sample collected by Asish",Biplab Jash,1,vE4SKU9CYkRLMcog6XWGph,3929,fa44834c-47b2-47fa-8978-f21b68b715f2,2019-08-20T10:38:12,153
2019-08-20T11:56:25.199+05:30,2019-08-20T16:07:44.950+05:30,NA,NA,352155090281144,58,99,NA,NA,NA,2,FB1025,FB1025,NA,NA,2019-08-20T12:02:00.000+05:30,22.553546 88.3987253 -54.0 5.0,22.553546,88.3987253,-54,5,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL Site, Sample Collected by Asish",Biplab Jash,NA,vE4SKU9CYkRLMcog6XWGph,3930,c53decb6-888d-4780-930d-66d140e52e1a,2019-08-20T10:38:14,154
2019-08-21T16:07:21.786+05:30,2019-08-21T17:19:07.996+05:30,NA,NA,352155090281144,57,11,1,NA,NA,NA,UF1002,UF1002,NA,NA,2019-08-21T16:07:00.000+05:30,22.5542172 88.3967227 -53.5 5.0,22.5542172,88.3967227,-53.5,5,1,0,1,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by somnath sarkar,Debabrata Maity,0,vE4SKU9CYkRLMcog6XWGph,3940,78bfcdbd-df32-410e-8584-b14a5872a91e,2019-08-21T11:49:11,155
2019-08-26T12:30:34.222+05:30,2019-08-26T15:53:13.399+05:30,NA,NA,352155090281144,65,11,1,NA,NA,NA,UF1003,UF1003,NA,NA,2019-08-26T12:32:00.000+05:30,22.5362377 88.3749907 -99.4000015258789 5.0,22.5362377,88.3749907,-99.4000015258789,5,1,1,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample Collected by somnath sarkar,Suvankar Mandal,0,vE4SKU9CYkRLMcog6XWGph,4015,c58c2807-fc1a-444b-b426-9cb9690e7679,2019-08-26T10:23:17,156
2019-08-27T12:05:38.297+05:30,2019-08-27T16:17:46.425+05:30,NA,NA,352155090281144,59,11,4,0,NA,NA,PL1020,PL1020,NA,NA,2019-08-27T12:06:00.000+05:30,22.5451726 88.3820583 -41.5 5.0,22.5451726,88.3820583,-41.5,5,2,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diameter 39 cm. Sample collected by somnath sarkar,Debabrata Maity,1,vE4SKU9CYkRLMcog6XWGph,4026,fc66a23e-3e1b-458f-ad9f-0b9d8dc585e9,2019-08-27T10:47:57,157
2019-08-27T12:23:16.343+05:30,2019-08-27T16:17:25.256+05:30,NA,NA,352155090281144,59,99,NA,NA,NA,2,FB1034,FB1034,NA,NA,2019-08-27T12:23:00.000+05:30,22.545166 88.3820943 -26.0 5.0,22.545166,88.3820943,-26,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB at poold latrine site.Sample collected by debabrata Maity,Somnath sarkar,NA,vE4SKU9CYkRLMcog6XWGph,4027,0a42e501-2c7a-4710-ba65-e92251b40625,2019-08-27T10:47:59,158
2019-08-27T12:57:55.148+05:30,2019-08-27T16:17:36.502+05:30,NA,NA,352155090281144,57,12,NA,NA,NA,NA,MO1091,MO1091,1,2019-08-27T12:58:00.000+05:30,NA,22.5579535 88.4108818 -48.400001525878906 4.5,22.5579535,88.4108818,-48.4000015258789,4.5,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by biplab Jash,Buddhadeb Samaddar,0,vE4SKU9CYkRLMcog6XWGph,4028,7606068e-39a9-455b-bc9d-b6ae51a17403,2019-08-27T10:48:00,159
2019-08-27T13:02:17.930+05:30,2019-08-27T16:17:30.097+05:30,NA,NA,352155090281144,57,99,NA,NA,NA,1,FB1035,FB1035,NA,NA,2019-08-27T13:11:00.000+05:30,22.5579701 88.4107398 -47.400001525878906 5.0,22.5579701,88.4107398,-47.4000015258789,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB at mo site . Sample collected by buddhadeb Samaddar,Biplab Jash,NA,vE4SKU9CYkRLMcog6XWGph,4029,78d3fc99-4067-4562-8a40-03fcda3d97da,2019-08-27T10:48:02,160
2019-08-27T15:40:52.902+05:30,2019-08-27T16:17:51.880+05:30,NA,NA,352155090281144,59,11,1,NA,NA,NA,UF1004,UF1004,NA,NA,2019-08-27T15:41:00.000+05:30,22.5399927 88.3872502 -62.599998474121094 5.0,22.5399927,88.3872502,-62.599998474121,5,3,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abhijit Guha,0,vE4SKU9CYkRLMcog6XWGph,4030,73b1424b-4ef5-4c1a-8495-b1f8949a6d3b,2019-08-27T10:48:03,161
2019-09-02T11:42:36.455+05:30,2019-09-02T13:47:14.710+05:30,NA,NA,352155090281144,57,11,1,NA,NA,NA,UF1005,UF1005,NA,NA,2019-09-02T11:43:00.000+05:30,22.556453 88.3920675 -29.5 5.0,22.556453,88.3920675,-29.5,5,1,1,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice Sample. sample collected by Buddhadeb Samaddar,ASHIS SAHA,0,vE4SKU9CYkRLMcog6XWGph,4037,90f33971-15ef-4270-8eac-64cc1fb63f25,2019-09-02T08:17:14,162
2019-09-03T12:23:05.711+05:30,2019-09-03T16:07:06.484+05:30,NA,NA,352155090281144,58,11,4,0,NA,NA,PL1021,PL1021,NA,NA,2019-09-03T12:24:00.000+05:30,22.5551432 88.3863778 -13.600000381469727 5.0,22.5551432,88.3863778,-13.6000003814697,5,1,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, Collected by Biplab Jash",Somnath Sarkar,1,vE4SKU9CYkRLMcog6XWGph,4048,2bdd3b70-d850-4717-b7dc-85a94baf7cfb,2019-09-03T10:37:19,163
2019-09-03T12:38:12.765+05:30,2019-09-03T16:06:50.619+05:30,NA,NA,352155090281144,58,99,NA,NA,NA,2,FB1042,FB1042,NA,NA,2019-09-03T12:39:00.000+05:30,22.5552036 88.3863916 -27.600000381469727 5.0,22.5552036,88.3863916,-27.6000003814697,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, Collected by Somnath Sarkar",Biplab Jash,NA,vE4SKU9CYkRLMcog6XWGph,4049,8a428013-c29b-428b-affb-c477487b0970,2019-09-03T10:37:24,164
2019-09-03T13:18:30.236+05:30,2019-09-03T16:07:13.112+05:30,NA,NA,352155090281144,59,11,4,0,NA,NA,PL1022,PL1022,NA,NA,2019-09-03T13:20:00.000+05:30,22.5409046 88.3748445 -21.700000762939453 5.0,22.5409046,88.3748445,-21.7000007629394,5,1,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, Sample Collected by Debabrata Maity",Ashis Saha,1,vE4SKU9CYkRLMcog6XWGph,4050,37bd84f9-ec08-4a2a-8d22-cef9ef6f039d,2019-09-03T10:37:27,165
2019-09-03T14:16:40.531+05:30,2019-09-03T16:06:59.928+05:30,NA,NA,352155090281144,57,12,NA,NA,NA,NA,MO1092,MO1092,3,2019-09-03T14:17:00.000+05:30,NA,22.5563153 88.3920869 -47.79999923706055 5.0,22.5563153,88.3920869,-47.7999992370605,5,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, Collected by Buddhadeb Samaddar",Suvankar Mandal,0,vE4SKU9CYkRLMcog6XWGph,4052,72f710d3-c05a-4289-a282-0e1a9e8e14f4,2019-09-03T10:37:31,166
2019-09-03T14:21:52.509+05:30,2019-09-03T16:07:22.140+05:30,NA,NA,352155090281144,57,11,1,NA,NA,NA,UF1006,UF1006,NA,NA,2019-09-03T14:23:00.000+05:30,22.556334 88.3922888 -86.0 5.0,22.556334,88.3922888,-86,5,1,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, Collected by Suvankar Mandal",BUDDHADEB SAMADDAR,0,vE4SKU9CYkRLMcog6XWGph,4053,6c68c06a-2814-467a-8e8c-162d1713086b,2019-09-03T10:37:34,167
2019-09-03T14:26:09.702+05:30,2019-09-03T16:06:55.443+05:30,NA,NA,352155090281144,57,99,NA,NA,NA,1,FB1043,FB1043,NA,NA,2019-09-03T14:27:00.000+05:30,22.5563255 88.3922064 -47.0 5.0,22.5563255,88.3922064,-47,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, Collected by Buddhadeb Samaddar",Suvankar Mandal,NA,vE4SKU9CYkRLMcog6XWGph,4054,46247f89-1d3c-4b92-bef7-5375eafd76bb,2019-09-03T10:37:37,168
2019-09-04T11:38:46.526+05:30,2019-09-04T16:34:19.484+05:30,NA,NA,352155090281144,58,11,4,0,NA,NA,PL1023,PL1023,NA,NA,2019-09-04T11:39:00.000+05:30,22.556797 88.3835026 -49.599998474121094 4.0,22.556797,88.3835026,-49.599998474121,4,1,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, Collected by Biplab Jash",Abhijit Guha,1,vE4SKU9CYkRLMcog6XWGph,4055,420189cd-f814-4c1c-bca9-4dca5dc0f3b8,2019-09-04T11:04:39,169
2019-09-04T11:54:26.479+05:30,2019-09-04T16:32:56.133+05:30,NA,NA,352155090281144,58,99,NA,NA,NA,2,FB1044,FB1044,NA,NA,2019-09-04T11:56:00.000+05:30,22.5566781 88.3834705 -22.899999618530273 5.0,22.5566781,88.3834705,-22.8999996185302,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice Sample collected by Somnath Sarkar,Abhijit Guha,NA,vE4SKU9CYkRLMcog6XWGph,4056,22fbe808-8689-4456-abdc-9770c432e22d,2019-09-04T11:04:43,170
2019-09-04T12:20:18.976+05:30,2019-09-04T16:34:30.920+05:30,NA,NA,352155090281144,58,11,1,NA,NA,NA,UF1007,UF1007,NA,NA,2019-09-04T12:21:00.000+05:30,22.5563624 88.3919453 -42.599998474121094 5.0,22.5563624,88.3919453,-42.599998474121,5,2,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40 Ltr,Collected by Suvankar, Buddhadeb",Abhijit Guha,0,vE4SKU9CYkRLMcog6XWGph,4057,c2b5815e-209d-4c0c-8fc6-ae4af21e77ca,2019-09-04T11:04:45,171
2019-09-04T15:21:08.189+05:30,2019-09-04T16:33:47.014+05:30,NA,NA,352155090281144,57,12,NA,NA,NA,NA,MO1093,MO1093,3,2019-09-04T15:21:00.000+05:30,NA,22.5563138 88.3920983 -14.399999618530273 5.0,22.5563138,88.3920983,-14.3999996185302,5,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, Collected by Buddhadeb Samaddar",Suvankar Mandal,0,vE4SKU9CYkRLMcog6XWGph,4058,420a67f1-c31c-4207-8283-49cae910b5f4,2019-09-04T11:04:48,172
2019-09-04T15:26:49.335+05:30,2019-09-04T16:32:49.775+05:30,NA,NA,352155090281144,57,99,NA,NA,NA,1,FB1047,FB1047,NA,NA,2019-09-04T15:28:00.000+05:30,22.5563504 88.3921844 -51.099998474121094 5.0,22.5563504,88.3921844,-51.099998474121,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, collected by suvankar Mandal",NA,vE4SKU9CYkRLMcog6XWGph,4059,60f1d4af-a6d3-44d9-8856-b48d04352413,2019-09-04T11:04:51,173
2019-09-16T11:37:24.396+05:30,2019-09-16T13:42:09.109+05:30,NA,NA,352155090281144,59,11,4,1,K21231,NA,PLc1025,PLc1025,NA,NA,2019-09-16T11:38:00.000+05:30,22.5411093 88.3753429 -56.400001525878906 6.5,22.5411093,88.3753429,-56.4000015258789,6.5,1,0,1,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somnath Sarkar,0,vE4SKU9CYkRLMcog6XWGph,4222,4fd8b4ea-ace4-42d8-a88b-340aa957207b,2019-09-16T08:12:20,174
2019-09-16T11:51:50.556+05:30,2019-09-16T13:42:01.686+05:30,NA,NA,352155090281144,59,99,NA,NA,NA,2,FB1051,FB1051,NA,NA,2019-09-16T11:53:00.000+05:30,22.541282 88.3752932 -39.79999923706055 5.0,22.541282,88.3752932,-39.7999992370605,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB at PLc Site,Buddhadeb Samaddar,NA,vE4SKU9CYkRLMcog6XWGph,4223,1a0f3152-b57f-46f0-820c-72c8dc7c6d8a,2019-09-16T08:12:22,175
2019-09-17T12:49:31.195+05:30,2019-09-17T16:33:07.908+05:30,NA,NA,352155090281144,57,12,NA,NA,NA,NA,MO1094,MO1094,2,2019-09-17T12:50:00.000+05:30,NA,22.554211 88.3967646 -46.599998474121094 5.0,22.554211,88.3967646,-46.599998474121,5,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Suvankar Mandal,Biplab Jash,0,vE4SKU9CYkRLMcog6XWGph,4297,3876a3f1-25dd-4df6-9cc2-22f2fb56a36c,2019-09-17T11:03:15,176
2019-09-17T12:58:56.508+05:30,2019-09-17T16:33:02.321+05:30,NA,NA,352155090281144,57,99,NA,NA,NA,1,FB1054,FB1054,NA,NA,2019-09-17T12:59:00.000+05:30,22.5542792 88.3967686 -59.70000076293945 5.0,22.5542792,88.3967686,-59.7000007629394,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FB at MO site, Sample collected by Biplab Jash",Suvankar Mandal,NA,vE4SKU9CYkRLMcog6XWGph,4298,5caf52f6-8a19-4a98-9578-c97355bb1d9f,2019-09-17T11:03:18,177
2019-09-19T11:48:40.175+05:30,2019-09-19T15:05:31.900+05:30,NA,NA,352155090281144,59,11,4,1,K21231,NA,PLc1026,PLc1026,NA,NA,2019-09-19T11:50:00.000+05:30,22.5412064 88.3751996 -46.79999923706055 5.0,22.5412064,88.3751996,-46.7999992370605,5,1,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Suvankar Mandal,1,vE4SKU9CYkRLMcog6XWGph,4337,621ce77f-d09b-4526-9ceb-6a235fd39354,2019-09-19T09:35:43,178
2019-09-19T12:08:21.457+05:30,2019-09-19T15:05:21.327+05:30,NA,NA,352155090281144,59,99,NA,NA,NA,2,FB1055,FB1055,NA,NA,2019-09-19T12:09:00.000+05:30,22.5411804 88.3752267 -50.0 5.0,22.5411804,88.3752267,-50,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Suvankar Mandal, at FB at PLC site",Buddhadeb Samaddar,NA,vE4SKU9CYkRLMcog6XWGph,4338,db1f7bf7-a341-480c-b288-28376e32fa5e,2019-09-19T09:35:44,179
2019-09-19T12:56:20.585+05:30,2019-09-19T15:05:36.729+05:30,NA,NA,352155090281144,57,12,NA,NA,NA,NA,MO1095,MO1095,3,2019-09-19T12:57:00.000+05:30,NA,22.5564048 88.3922011 -71.69999694824219 5.0,22.5564048,88.3922011,-71.6999969482421,5,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debabrata Maity,Biplab Jash,0,vE4SKU9CYkRLMcog6XWGph,4339,07e3f7dc-500f-4ab7-bbf3-7ad7d9c14206,2019-09-19T09:35:46,180
2019-09-19T13:07:52.443+05:30,2019-09-19T15:05:26.952+05:30,NA,NA,352155090281144,57,99,NA,NA,NA,1,FB1056,FB1056,NA,NA,2019-09-19T13:08:00.000+05:30,22.5563874 88.3922131 -60.70000076293945 5.0,22.5563874,88.3922131,-60.7000007629394,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample collected by Biplab Jash, FB at MO Site.",Debabrata Maity,NA,vE4SKU9CYkRLMcog6XWGph,4340,da04b784-d2e8-4e0d-8089-5d31ce3f1e83,2019-09-19T09:35:47,181
2019-09-23T12:16:03.549+05:30,2019-09-23T16:03:22.580+05:30,NA,NA,352155090281144,59,11,4,1,K21231,NA,PLc1027,PLc1027,NA,NA,2019-09-23T12:17:00.000+05:30,22.5411749 88.3753974 -51.5 6.0,22.5411749,88.3753974,-51.5,6,3,1,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Semple collected by Buddhadeb Samaddar,Suvankar Mandal,0,vE4SKU9CYkRLMcog6XWGph,4364,8ae58a36-e049-4db1-af60-4ecaa293b3bb,2019-09-23T12:12:30,182
2019-09-23T12:38:04.392+05:30,2019-09-23T16:03:15.912+05:30,NA,NA,352155090281144,59,99,NA,NA,NA,2,FB1057,FB1057,NA,NA,2019-09-23T12:40:00.000+05:30,22.5411861 88.3752513 -36.900001525878906 5.0,22.5411861,88.3752513,-36.9000015258789,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Semple collected by Suvankar Mandal,Buddhadeb Samaddar,NA,vE4SKU9CYkRLMcog6XWGph,4365,cce8dea0-17e9-4e9d-9627-756d53480a83,2019-09-23T12:12:33,183
2019-09-24T11:57:33.466+05:30,2019-09-24T15:55:56.858+05:30,NA,NA,352155090281144,57,12,NA,NA,NA,NA,MO1096,MO1096,2,2019-09-24T11:58:00.000+05:30,NA,22.5541004 88.3967755 -54.599998474121094 5.0,22.5541004,88.3967755,-54.599998474121,5,2,1,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,Semple collected by Buddhadeb Samaddar,Debabrata Maity,0,vE4SKU9CYkRLMcog6XWGph,4366,6d6dea69-c0a6-4cb0-9e2a-5d8086d6dc8a,2019-09-24T10:27:29,184
2019-09-24T12:06:51.040+05:30,2019-09-24T15:55:46.493+05:30,NA,NA,352155090281144,57,99,NA,NA,NA,1,FB1058,FB1058,NA,NA,2019-09-24T12:07:00.000+05:30,22.5541799 88.3967703 -32.900001525878906 5.0,22.5541799,88.3967703,-32.9000015258789,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Semple collected by Debabrata Maity,Buddhadeb Samaddar,NA,vE4SKU9CYkRLMcog6XWGph,4367,7cc5b744-8959-48ea-bb3a-a62508cabcfd,2019-09-24T10:27:34,185
2019-09-24T12:50:58.713+05:30,2019-09-24T15:56:01.266+05:30,NA,NA,352155090281144,55,12,NA,NA,NA,NA,MO1097,MO1097,4,2019-09-24T12:52:00.000+05:30,NA,22.5635809 88.3772008 -55.5 5.0,22.5635809,88.3772008,-55.5,5,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath sarkar,Biplab Jash,0,vE4SKU9CYkRLMcog6XWGph,4368,53d31554-c5d4-4a17-8160-66028d881efb,2019-09-24T10:27:38,186
2019-09-24T13:01:02.169+05:30,2019-09-24T15:55:52.268+05:30,NA,NA,352155090281144,55,99,NA,NA,NA,1,FB1059,FB1059,NA,NA,2019-09-24T13:01:00.000+05:30,22.5635751 88.3772861 -47.400001525878906 4.5,22.5635751,88.3772861,-47.4000015258789,4.5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Biplab Jash,Somnath sarkar,NA,vE4SKU9CYkRLMcog6XWGph,4369,4f87aa89-633a-4086-85b4-d7412a49f933,2019-09-24T10:27:42,187
2019-09-26T11:20:01.864+05:30,2019-09-26T15:13:12.479+05:30,NA,NA,352155090281144,59,11,4,1,K21231,NA,PLc1028,PLc1028,NA,NA,2019-09-26T11:22:00.000+05:30,22.5413012 88.375326 23.5 5.0,22.5413012,88.375326,23.5,5,2,1,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Suvankar Mandal,0,vE4SKU9CYkRLMcog6XWGph,4405,d45d49bd-18bc-4500-9727-79b5467ca39d,2019-09-26T09:43:25,188
2019-09-26T11:34:44.246+05:30,2019-09-26T15:12:48.995+05:30,NA,NA,352155090281144,59,99,NA,NA,NA,2,FB1060,FB1060,NA,NA,2019-09-26T11:36:00.000+05:30,22.5413229 88.3751825 -35.79999923706055 7.0,22.5413229,88.3751825,-35.7999992370605,7,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FB at PLc site, Sample collected by Suvankar Mandal",Somnath Sarkar,NA,vE4SKU9CYkRLMcog6XWGph,4406,f3e612cb-0c22-4b7d-8d12-91b1fd9903a9,2019-09-26T09:43:27,189
2019-09-26T12:07:40.045+05:30,2019-09-26T15:13:03.098+05:30,NA,NA,352155090281144,66,12,NA,NA,NA,NA,MO1098,MO1098,5,2019-09-26T12:09:00.000+05:30,NA,22.5346779 88.3958497 -62.400001525878906 5.0,22.5346779,88.3958497,-62.4000015258789,5,2,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Biplab Jash,Debabrata Maity,0,vE4SKU9CYkRLMcog6XWGph,4407,dd146229-6200-4264-bde7-fe56ee42cc24,2019-09-26T09:43:30,190
2019-09-26T12:12:07.432+05:30,2019-09-26T15:12:53.418+05:30,NA,NA,352155090281144,66,99,NA,NA,NA,1,FB1061,FB1061,NA,NA,2019-09-26T12:12:00.000+05:30,22.5346368 88.3959667 -48.0 4.5,22.5346368,88.3959667,-48,4.5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debabrata Maity,Biplab Jash,NA,vE4SKU9CYkRLMcog6XWGph,4408,a04fa5c9-8bff-48bd-816f-e1ed4cc2d7b3,2019-09-26T09:43:32,191
